,PassengerId,Pclass,Name,Sex,Age,Title,Alias,SibSp,Parch,Ticket,Fam,Fare,Cabin,Cabin_Floor,Cabin_Nb,Ticket_Type,Embarked
1286,1287,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",female,18.0,Mrs,1,1,0,13695,1,60.0,C31,C,31,13695,S
1287,1288,3,"Colbert, Mr. Patrick",male,24.0,Mr,0,0,0,371109,0,7.25,U,U,0,371109,Q
1288,1289,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",female,48.0,Mrs,1,1,1,13567,2,79.2,B41,B,41,13567,C
1289,1290,3,"Larsson-Rondberg, Mr. Edvard A",male,22.0,Mr,0,0,0,347065,0,7.775,U,U,0,347065,S
1290,1291,3,"Conlon, Mr. Thomas Henry",male,31.0,Mr,0,0,0,21332,0,7.7333,U,U,0,21332,Q
1291,1292,1,"Bonnell, Miss. Caroline",female,30.0,Miss,0,0,0,36928,0,164.8667,C7,C,7,36928,S
1292,1293,2,"Gale, Mr. Harry",male,38.0,Mr,0,1,0,28664,1,21.0,U,U,0,28664,S
1293,1294,1,"Gibson, Miss. Dorothy Winifred",female,22.0,Miss,0,0,1,112378,1,59.4,U,U,0,112378,C
1294,1295,1,"Carrau, Mr. Jose Pedro",male,17.0,Mr,0,0,0,113059,0,47.1,U,U,0,113059,S
1295,1296,1,"Frauenthal, Mr. Isaac Gerald",male,43.0,Mr,0,1,0,17765,1,27.7208,D40,D,40,17765,C
1296,1297,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",male,20.0,Mr,1,0,0,SC/PARIS 2166,0,13.8625,D38,D,38,SC/PARIS,C
1297,1298,2,"Ware, Mr. William Jeffery",male,23.0,Mr,0,1,0,28666,1,10.5,U,U,0,28666,S
1298,1299,1,"Widener, Mr. George Dunton",male,50.0,Mr,0,1,1,113503,2,211.5,C80,C,80,113503,C
1299,1300,3,"Riordan, Miss. Johanna Hannah""""",female,29.8811376673,Miss,1,0,0,334915,0,7.7208,U,U,0,334915,Q
1300,1301,3,"Peacock, Miss. Treasteall",female,3.0,Miss,0,1,1,SOTON/O.Q. 3101315,2,13.775,U,U,0,SOTON/O.Q.,S
1301,1302,3,"Naughton, Miss. Hannah",female,29.8811376673,Miss,0,0,0,365237,0,7.75,U,U,0,365237,Q
1302,1303,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",female,37.0,Mrs,1,1,0,19928,1,90.0,C78,C,78,19928,Q
1303,1304,3,"Henriksson, Miss. Jenny Lovisa",female,28.0,Miss,0,0,0,347086,0,7.775,U,U,0,347086,S
1304,1305,3,"Spector, Mr. Woolf",male,29.8811376673,Mr,0,0,0,A.5. 3236,0,8.05,U,U,0,A.5.,S
1305,1306,1,"Oliva y Ocana, Dona. Fermina",female,39.0,Dona,0,0,0,PC 17758,0,108.9,C105,C,105,PC,C
1306,1307,3,"Saether, Mr. Simon Sivertsen",male,38.5,Mr,0,0,0,SOTON/O.Q. 3101262,0,7.25,U,U,0,SOTON/O.Q.,S
1307,1308,3,"Ware, Mr. Frederick",male,29.8811376673,Mr,0,0,0,359309,0,8.05,U,U,0,359309,S
1308,1309,3,"Peter, Master. Michael J",male,29.8811376673,Master,0,1,1,2668,2,22.3583,U,U,0,2668,C
